type,subtype,ammunition,name,device,location,filepath,numshots
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\MP40_2_iPhone\IP_192D_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"23 Degrees, 150 Meters",\Forensics_Files\MP40_2_iPhone\IP_192D_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_112A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_052A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"60 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_172A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_092B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_112B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_052B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"180 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_092A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"20 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_212B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"12 Degrees, 75 Meters",\Forensics_Files\MP40_2_iPhone\IP_192C_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"30 Degrees, 9 Meters",\Forensics_Files\MP40_2_iPhone\IP_152A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_072A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"0 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_192B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_012A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_2_iPhone\IP_012B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"40 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_212A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 10 Meters",\Forensics_Files\MP40_2_iPhone\IP_132B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"130 Degrees, 20 Meters",\Forensics_Files\MP40_2_iPhone\IP_072B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,iPhone,"90 Degrees, 3 Meters",\Forensics_Files\MP40_2_iPhone\IP_152B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_071A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_071A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_071A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"12 Degrees, 75 Meters",\Forensics_Files\MP40_1_Samsung\SA_191C_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_071A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"12 Degrees, 75 Meters",\Forensics_Files\MP40_1_Samsung\SA_191C_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"20 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_211B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_011A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"30 Degrees, 9 Meters",\Forensics_Files\MP40_1_Samsung\SA_151A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"12 Degrees, 75 Meters",\Forensics_Files\MP40_1_Samsung\SA_191C_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"0 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_191B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_071A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"40 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_211A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"130 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_071B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 3 Meters",\Forensics_Files\MP40_1_Samsung\SA_151B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"-30 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_011B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_131B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_111A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_171A_S03.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_091B_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_051A_S04.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_051A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_091B_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_171A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_111A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_051A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_091B_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_171A_S01.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_111A_S06.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 10 Meters",\Forensics_Files\MP40_1_Samsung\SA_111A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"60 Degrees, 20 Meters",\Forensics_Files\MP40_1_Samsung\SA_171A_S05.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"180 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_091B_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_051A_S02.wav,
Handgun,Pistol,0.40 S&W,M&P 40,Samsung,"90 Degrees, 40 Meters",\Forensics_Files\MP40_1_Samsung\SA_051A_S03.wav,
